cpu_user,cpu_system,cpu_idle,cpu_io,mem_total,mem_used,mem_available,mem_used_percent,mem_cached_win,swap_total,swap_used,swap_free,swap_used_percent,disk_total,disk_used,disk_free,disk_used_percent,diskio_read,diskio_write,diskio_time,diskio_ms,bytes_recv_persec,bytes_sent_persec,packets_recv_persec,packets_sent_persec,err_in_received,err_out_outbound,drop_in_received,drop_out_outbound,load1,load5,load15,process_thread_win,process_total_win,process_running_win,system_label,model_tahmini
62.09048361934477,35.101404056162245,1.5600624024960998,0.0,17097318400,14696824832,2400493568,85.95982415581615,1691332608.0,25165824000,2057207808,23108616192,8.2,498730004480,415149436928,83580567552,83.24131959152024,60209022976,56864853504,0,0.0,849115.072962431,44581.54391036338,636.6479392971471,355.3624787289202,0.0,0.0,0.0,0.0,21.73582547238927,10.353897715914949,5.778160355919095,4594.0,295.0,288.0,yüksek uyarı,yüksek uyarı
57.09828393135725,31.981279251170047,9.98439937597504,0.0,17097318400,14194368512,2902949888,83.02102224404969,2409881600.0,25165824000,2920263680,22245560320,11.6,498730004480,415163469824,83566534656,83.24413331755916,60230689792,57808702976,0,0.0007107320540156,1141929.9399698696,41797.02926042104,940.7341327845926,499.5066338493968,0.0,0.0,0.0,0.0,25.90561655630217,13.05597929496718,6.963960041452237,4577.0,294.0,288.0,yüksek uyarı,yüksek uyarı
57.2093023255814,27.5968992248062,14.418604651162791,0.0,17097318400,14414921728,2682396672,84.31100942706898,2393210880.0,25165824000,2918526976,22247297024,11.6,498730004480,414852923392,83877081088,83.18186587240639,61104013312,57907867136,0,0.0,779613.9539993737,35761.317945452705,576.2624874729246,317.0194674785889,0.0,0.0,0.0,0.0,25.6074639717804,15.6068027385877,8.280568348899452,4653.0,295.0,288.0,yüksek uyarı,yüksek uyarı
52.41809672386896,31.201248049922,15.91263650546022,0.0,17097318400,12926242816,4171075584,75.60391936082796,2319134720.0,25165824000,2919235584,22246588416,11.6,498730004480,414818820096,83911184384,83.17502784467723,61147675136,57993866752,0,0.0,4774.197213208139,2022.168244397934,32.70272086637608,33.502787431914335,0.0,0.0,0.0,0.0,18.2714455066632,15.20232672734959,8.60366307542667,4575.0,291.0,286.0,yüksek uyarı,yüksek uyarı
39.0092879256966,18.88544891640867,41.95046439628483,0.0,17097318400,12188282880,4909035520,71.2876873135848,2329120768.0,25165824000,2914856960,22250967040,11.6,498730004480,414818582528,83911421952,83.17498021008579,61157579264,58055454208,0,0.0,5707.924934982992,2729.6738766847893,33.32267140475929,33.720554048398206,0.0,0.0,0.0,0.0,10.911132077400437,13.668782732283374,8.484009806445785,4481.0,291.0,283.0,yüksek uyarı,normal
42.679127725856695,16.978193146417446,40.03115264797508,0.0,17097318400,12248121344,4849197056,71.63767473617384,2330431488.0,25165824000,2914856960,22250967040,11.6,498730004480,414818525184,83911479296,83.17496871208097,61160525824,58069298688,0,0.0,4608.914904239875,2323.263633523703,36.111869610422254,36.01183673061499,0.0,0.0,0.0,0.0,5.552754851707151,11.72534123466704,8.132769186075569,4444.0,291.0,284.0,yüksek uyarı,normal
49.84472049689441,24.84472049689441,24.68944099378882,0.0,17097318400,12359688192,4737630208,72.29021477426542,2333835264.0,25165824000,2914856960,22250967040,11.6,498730004480,414818721792,83911282688,83.17500813381182,61175001600,58095189504,0,0.0,5474.632694933544,2212.977754386201,35.51609700994461,36.30036413634717,0.0,0.0,0.0,0.0,5.862628961220951,10.568885086484878,7.9453267051707055,4497.0,293.0,286.0,yüksek uyarı,normal
43.94409937888199,22.36024844720497,33.07453416149068,0.0,17097318400,12380778496,4716539904,72.41356922966352,2360504320.0,25165824000,2914725888,22251098112,11.6,498730004480,414818791424,83911213056,83.1750220956748,61232460800,58107932160,0,0.0,6777.868186312717,2043.730750751626,39.133188142683125,33.263209921280655,0.0,0.0,0.0,0.0,4.694774066089385,9.39225811740139,7.696166029823107,4539.0,294.0,288.0,yüksek uyarı,normal
43.72093023255814,24.96124031007752,30.69767441860465,0.0,17097318400,12435238912,4662079488,72.73210114634117,2346401792.0,25165824000,2912239616,22253584384,11.6,498730004480,414819291136,83910713344,83.17512229257404,61246846464,58117848576,0,0.0,7592.203265474011,3001.041714180332,36.63824587020331,35.93942374188881,0.0,0.0,0.0,0.0,6.061054627106052,9.016812113677949,7.676150907531901,4531.0,295.0,287.0,yüksek uyarı,normal
42.834890965732086,20.40498442367601,36.44859813084112,0.0,17097318400,12264714240,4832604160,71.7347244349149,2367795200.0,25165824000,2922524672,22243299328,11.6,498730004480,414819217408,83910787072,83.17510750942498,61254483456,58145809920,0,0.0,5977.986814453629,2113.0125669005247,33.895389210205735,34.59529400215688,0.0,0.0,0.0,0.0,4.187487895152074,8.036280220080151,7.419840440655039,4548.0,292.0,285.0,yüksek uyarı,normal
35.69230769230769,16.307692307692307,46.46153846153846,0.0,17097318400,12250738688,4846579712,71.65298324209719,2370342912.0,25165824000,2922524672,22243299328,11.6,498730004480,414819807232,83910197248,83.1752257746175,61257510400,58155681280,0,0.0,6775.350162601603,2309.4216120978967,35.90344529461047,37.30357965150336,0.0,0.0,0.0,0.0,4.899851856487372,7.595905298412089,7.305528345254146,4484.0,291.0,284.0,yüksek uyarı,normal
73.32293291731669,20.59282371294852,5.772230889235569,0.0,17097318400,12613144576,4484173824,73.7726483236108,2447196160.0,25165824000,2922524672,22243299328,11.6,498730004480,414933680128,83796324352,83.1980583483502,61331827200,58263490560,0,0.0001883593897155,262577.13529460976,10336.240265653389,248.5851428972937,81.92806118023483,0.0,0.0,0.0,0.0,8.563130977605404,7.895705616765719,7.41651067991954,4435.0,290.0,283.0,yüksek uyarı,yüksek uyarı
40.74650077760498,18.97356143079316,39.81337480559876,0.0,17097318400,12454785024,4642533376,72.84642382281423,2602450944.0,25165824000,2921869312,22243954688,11.6,498730004480,414817071104,83912933376,83.17467715552993,61430896128,58762994688,0,0.0,9541.984446496335,4779.4442467471135,44.11056050929153,43.01029709522757,0.0,0.0,0.0,0.0,9.174063012398628,8.664391587666088,7.750768887116623,4475.0,292.0,285.0,yüksek uyarı,normal
44.63452566096423,23.950233281493,30.948678071539657,0.0,17097318400,12375162880,4722155520,72.38072421930214,2684952576.0,25165824000,2921869312,22243954688,11.6,498730004480,414818652160,83911352320,83.1749941719488,61456595968,58832059392,0,0.0,5715.365761746069,3130.621487139918,38.28753213423873,38.847291375967366,0.0,0.0,0.0,0.0,5.105731136713488,7.688276136580768,7.46830525108622,4423.0,289.0,282.0,yüksek uyarı,normal
42.61275272161742,18.040435458786938,38.88024883359253,0.0,17097318400,12073451520,5023866880,70.61605356779225,2684489728.0,25165824000,2913898496,22251925504,11.6,498730004480,414818717696,83911286784,83.17500731252575,61464861696,58861939712,0,0.0,5327.032063962548,2282.871763231711,35.77857356392756,36.772422829592216,0.0,0.0,0.0,0.0,4.555747170385917,7.07778192275107,7.2658693332784114,4390.0,287.0,281.0,yüksek uyarı,normal
40.03115264797508,14.953271028037385,44.70404984423676,0.0,17097318400,12087451648,5009866752,70.6979385024496,2704633856.0,25165824000,2913898496,22251925504,11.6,498730004480,414818717696,83911286784,83.17500731252575,61466860544,58869808128,0,0.0,6635.066947825503,2265.722861143669,36.7003703067364,36.7003703067364,0.0,0.0,0.0,0.0,5.035280412246101,6.879197063058398,7.190969316540682,4399.0,288.0,281.0,yüksek uyarı,normal
50.77399380804953,23.374613003095977,24.922600619195048,0.0,17097318400,12064923648,5032394752,70.56617514943161,2717016064.0,25165824000,2913898496,22251925504,11.6,498730004480,414818172928,83911831552,83.17489808147988,61467560960,58877574144,0,0.0,4123.48108438923,2124.187226900124,34.698157874798426,34.59816318351659,0.0,0.0,0.0,0.0,2.884168590872192,5.981151153449599,6.854575256798504,4388.0,289.0,282.0,yüksek uyarı,normal
41.80967238689548,20.74882995319813,37.28549141965679,0.0,17097318400,12077830144,5019488256,70.64166357222429,2717736960.0,25165824000,2913898496,22251925504,11.6,498730004480,414819291136,83910713344,83.17512229257404,61468294144,58884946944,0,0.0,5389.602211272107,3260.1247616551964,39.80518621771231,39.70517318701454,0.0,0.0,0.0,0.0,5.69134422987789,6.117849705670171,6.840351154033559,4382.0,288.0,282.0,yüksek uyarı,normal
47.11388455538221,20.90483619344774,31.82527301092044,0.0,17097318400,12063911936,5033406464,70.56025777703245,2718830592.0,25165824000,2913898496,22251925504,11.6,498730004480,414819356672,83910647808,83.175135433151,61472820736,58893646848,0,0.0,7068.165083264489,4504.27774886792,39.299805858959054,39.599804376966375,0.0,0.0,0.0,0.0,4.101406064237666,5.761796164786998,6.678342796769128,4406.0,288.0,282.0,yüksek uyarı,normal
37.63608087091757,21.46189735614308,40.43545878693624,0.0,17097318400,11926392832,5170925568,69.75592635626415,2723196928.0,25165824000,2913112064,22252711936,11.6,498730004480,414819471360,83910533120,83.17515842916065,61495918080,58941320192,0,0.0,6151.183779123072,2110.928750849587,35.60048487860405,35.10047806851129,0.0,0.0,0.0,0.0,2.2306231286478706,4.903900119381133,6.312755824471274,4628.0,292.0,285.0,normal,normal
42.21879815100154,24.345146379044685,32.04930662557781,0.0,17097318400,11991187456,5106130944,70.13490171651713,2727186432.0,25165824000,2912718848,22253105152,11.6,498730004480,414819618816,83910385664,83.17518799545877,61512313856,58956717056,0,0.0,8264.478402795408,5168.645985010282,43.94857348070995,43.15772511473317,0.0,0.0,0.0,0.0,5.028820192050223,5.225394340388191,6.335857251727578,4609.0,292.0,285.0,yüksek uyarı,normal
52.87713841368585,23.017107309486786,23.63919129082426,0.0,17097318400,12034981888,5062336512,70.39104967478409,2729267200.0,25165824000,2911539200,22254284800,11.6,498730004480,414819618816,83910385664,83.17518799545877,61516454912,58965711872,0,0.0,4032.751854872495,1829.4632830685405,29.747370456399032,30.738949471612333,0.0,0.0,0.0,0.0,3.057651098502089,4.6621817248375335,6.065950181278963,4479.0,289.0,285.0,yüksek uyarı,normal
38.84555382215289,15.444617784711388,45.3978159126365,0.0,17097318400,12050444288,5046874112,70.48148724890098,2720149504.0,25165824000,2910941184,22254882816,11.6,498730004480,414819733504,83910270976,83.17521099146845,61517913088,58975341568,0,0.0,8043.784491936119,5536.831008070772,44.12734439149908,44.927840434882285,0.0,0.0,0.0,0.0,4.42727053976394,4.78103283021669,6.018391438392665,4447.0,290.0,285.0,yüksek uyarı,normal
55.50387596899225,24.031007751937985,19.689922480620154,0.0,17097318400,12110680064,4986638336,70.83379849789777,2728357888.0,25165824000,2910167040,22255656960,11.6,498730004480,414819811328,83910193152,83.17522659590357,61556058112,58985016320,0,0.0,6805.042498186977,3293.5593602617982,38.904244842154725,38.8042339299641,0.0,0.0,0.0,0.0,6.767995108498543,5.440772633729024,6.176714037742023,4436.0,289.0,285.0,yüksek uyarı,yüksek uyarı
35.625,19.21875,45.15625,0.0,17097318400,12109950976,4987367424,70.82953415665465,2729590784.0,25165824000,2910167040,22255656960,11.6,498730004480,414819811328,83910193152,83.17522659590357,61559302144,58994023424,0,0.0,5374.179524194027,2183.829137208305,35.19724616745986,36.39715228680508,0.0,0.0,0.0,0.0,4.236074193018489,5.074329991513537,6.005943457224279,4419.0,290.0,285.0,yüksek uyarı,normal
36.80124223602485,14.906832298136646,47.67080745341615,0.0,17097318400,12138749952,4958568448,70.99797563575818,2732027904.0,25165824000,2910167040,22255656960,11.6,498730004480,414819811328,83910193152,83.17522659590357,61560186880,59003800576,0,0.0,5394.038891020405,2179.11571142428,35.30025451483505,35.70025739885585,0.0,0.0,0.0,0.0,4.819086343074036,5.067292080070156,5.941839441711129,4436.0,290.0,286.0,yüksek uyarı,normal
48.67807153965786,20.995334370139968,29.860031104199063,0.0,17097318400,12133113856,4964204544,70.96501084053041,2734747648.0,25165824000,2910167040,22255656960,11.6,498730004480,414819942400,83910062080,83.17525287705746,61561522176,59015560192,0,0.0,6247.558508451928,3254.5221078215864,38.79787930791703,38.59789023931952,0.0,0.0,0.0,0.0,4.992028254258006,5.130850810349784,5.911581067996654,4373.0,290.0,284.0,yüksek uyarı,normal
42.90171606864275,19.50078003120125,37.28549141965679,0.0,17097318400,12143575040,4953743360,71.0261969502773,2733072384.0,25165824000,2910167040,22255656960,11.6,498730004480,414819942400,83910062080,83.17525287705746,61562337280,59024202752,0,0.0,6478.108629918153,3536.2703836288474,42.33911123691804,42.56372190660992,0.0,0.0,0.0,0.0,2.6959274016285013,4.49157405236622,5.636469985918253,4391.0,289.0,284.0,normal,normal
64.08668730650155,27.089783281733745,7.894736842105263,0.0,17097318400,12153020416,4944297984,71.08144173065175,2732023808.0,25165824000,2910167040,22255656960,11.6,498730004480,414819876864,83910127616,83.1752397364805,61562853376,59031936000,0,0.0,3451.053660475037,1901.6783068698887,29.35857943872836,32.19973228763756,0.0,0.0,0.0,0.0,4.806412893434942,4.68100058431628,5.62485555642971,4381.0,288.0,284.0,yüksek uyarı,yüksek uyarı
34.88372093023256,17.364341085271317,46.97674418604651,0.0,17097318400,12153417728,4943900672,71.08376555705952,2738577408.0,25165824000,2910167040,22255656960,11.6,498730004480,414819942400,83910062080,83.17525287705746,61563283456,59040402432,0,0.0,10796.59343189314,4534.543238279946,38.704636815490495,38.50461285261974,0.0,0.0,0.0,0.0,3.333464317976729,4.380101289564124,5.46316576332054,4414.0,289.0,284.0,normal,normal
31.93798449612403,15.503875968992247,51.78294573643411,0.0,17097318400,12163575808,4933742592,71.143178850784,2739523584.0,25165824000,2910167040,22255656960,11.6,498730004480,414819868672,83910135808,83.1752380939084,61565569024,59050552320,0,0.0,5383.057874426125,2964.336259235605,33.19480700439223,33.79471315507402,0.0,0.0,0.0,0.0,4.047781538456153,4.43763446002855,5.416068172524495,4416.0,289.0,283.0,normal,normal
41.43302180685358,19.1588785046729,39.09657320872274,0.0,17097318400,12184989696,4912328704,71.2684259070709,2732167168.0,25165824000,2910167040,22255656960,11.6,498730004480,414820003840,83910000640,83.17526519634835,61566814208,59060157440,0,0.0,9689.855713225154,3947.0263619618586,37.602156483674335,35.60204177709591,0.0,0.0,0.0,0.0,4.735609735947951,4.486546405721313,5.365073948397731,4379.0,288.0,282.0,yüksek uyarı,normal
57.91925465838509,26.5527950310559,14.906832298136646,0.0,17097318400,12119855104,4977463296,70.88746211803601,2736459776.0,25165824000,2896625664,22269198336,11.5,498730004480,414819991552,83910012928,83.17526273249017,61574115840,59083324416,0,0.0,6229.581003966732,3142.5957733067034,39.70752775311144,40.20762256108513,0.0,0.0,0.0,0.0,3.308454171742535,4.052202336861039,5.149972266499463,4456.0,289.0,284.0,normal,normal
49.141965678627145,20.90483619344774,29.797191887675503,0.0,17097318400,12146380800,4950937600,71.04260747697136,2737143808.0,25165824000,2896494592,22269329408,11.5,498730004480,414819991552,83910012928,83.17526273249017,61576331776,59091696640,0,0.0,10058.835991499063,3931.745018466463,41.19523288765024,40.5953023116165,0.0,0.0,0.0,0.0,2.600667867080684,3.637080024211624,4.927341121318189,4413.0,288.0,282.0,normal,normal
37.1875,23.125,39.6875,0.0,17097318400,11935367168,5161951232,69.80841608471185,2738425856.0,25165824000,2896494592,22269329408,11.5,498730004480,414820122624,83909881856,83.17528901364408,61577986560,59135081472,0,0.0,5200.104566604625,2251.024647409013,34.80793428119206,36.81608433587621,0.0,0.0,0.0,0.0,6.039813889506882,4.704401369584931,5.240666945188646,4387.0,288.0,283.0,yüksek uyarı,normal
31.30841121495327,15.576323987538942,52.80373831775701,0.0,17097318400,12047138816,5050179584,70.46215397146725,2739597312.0,25165824000,2896494592,22269329408,11.5,498730004480,414820253696,83909750784,83.17531529479795,61578849792,59145034752,0,0.0,5076.8202807605685,2225.2651162199795,35.73128643350547,34.73875069924143,0.0,0.0,0.0,0.0,4.205617387964134,4.46376944293025,5.122239017789982,4361.0,288.0,283.0,yüksek uyarı,normal
50.30959752321981,21.981424148606813,26.78018575851393,0.0,17097318400,12186722304,4910596096,71.27855970676664,2788474880.0,25165824000,2896494592,22269329408,11.5,498730004480,414820679680,83909324800,83.17540070854812,61653235712,59155688448,0,0.0005861664712778,15190.23758499901,3558.8087514678323,45.45247624740191,42.74935541330533,0.0,0.0,0.0,0.0,5.610778876344893,4.698850255672571,5.155805570296991,4420.0,292.0,285.0,yüksek uyarı,normal
58.51393188854489,26.1609907120743,14.241486068111454,0.0,17097318400,12149661696,4947656704,71.06179701256544,2799194112.0,25165824000,2896494592,22269329408,11.5,498730004480,414820536320,83909468160,83.17537196353605,61679024128,59191720960,0,0.0,7935.160096381956,3852.256201140139,42.07221803154505,40.87300991663165,0.0,0.0,0.0,0.0,5.7620561452264285,4.844081697790047,5.174411002768845,4384.0,291.0,284.0,yüksek uyarı,normal
35.559006211180126,16.614906832298136,47.20496894409938,0.0,17097318400,12138311680,4959006720,70.99541223961765,2808254464.0,25165824000,2896494592,22269329408,11.5,498730004480,414820732928,83909271552,83.1754113852669,61679876096,59202042880,0,0.0,4141.935371370175,1868.0453480581527,32.69554294358593,30.59582917656665,0.0,0.0,0.0,0.0,3.056464779882841,4.284264450531863,4.957244118699189,4378.0,290.0,284.0,normal,normal
34.26791277258567,21.49532710280374,43.925233644859816,0.0,17097318400,12177670144,4919648256,71.2256147958267,2809597952.0,25165824000,2896494592,22269329408,11.5,498730004480,414821126144,83908878336,83.17549022872858,61680449536,59210378240,0,0.0,6090.952185120221,3341.767546697459,35.50496750000293,34.30479958450987,0.0,0.0,0.0,0.0,7.955644921744129,5.398676939442969,5.306105007992665,4427.0,290.0,284.0,yüksek uyarı,normal
34.05909797822706,21.46189735614308,44.16796267496112,0.0,17097318400,12179501056,4917817344,71.23632356288107,2808979456.0,25165824000,2896494592,22269329408,11.5,498730004480,414821199872,83908804608,83.17550501187765,61681007104,59220159488,0,0.0,5297.305945690873,3050.691371532895,32.10306616384931,32.50310437149852,0.0,0.0,0.0,0.0,5.579627945738471,5.168053518276008,5.228240533961834,4426.0,290.0,284.0,yüksek uyarı,normal
62.00941915227629,27.00156985871272,10.989010989010987,0.0,17097318400,12203765760,4893552640,71.37824467256807,2811043840.0,25165824000,2896363520,22269460480,11.5,498730004480,414821453824,83908550656,83.17555593161332,61681969664,59230632960,0,0.0,8131.700926500025,4128.321527802574,40.268592730083455,39.1736763114407,0.0,0.0,0.0,0.0,3.794912938261312,4.656812175439485,5.038248689807054,4392.0,290.0,283.0,yüksek uyarı,normal
44.7900466562986,18.351477449455675,36.39191290824261,0.0,17097318400,12192800768,4904517632,71.31411185510822,2814750720.0,25165824000,2896363520,22269460480,11.5,498730004480,414821838848,83908165632,83.17563313250288,61689645568,59242023936,0,0.0,3937.935051130712,1752.395965365995,29.73522565666281,29.73522565666281,0.0,0.0,0.0,0.0,5.195874676492141,5.056455877877652,5.165357228002686,4400.0,288.0,283.0,yüksek uyarı,normal
35.046728971962615,19.47040498442368,45.17133956386293,0.0,17097318400,12214398976,4882919424,71.44043697519255,2816577536.0,25165824000,2896363520,22269460480,11.5,498730004480,414855675904,83874328576,83.18241777663819,61691058688,59270405120,0,0.0,7975.39444011645,5451.6329108103655,38.800945967062674,39.20095571930044,0.0,0.0,0.0,0.0,3.5578496257808814,4.716775804729777,5.043953726864404,4386.0,289.0,283.0,normal,normal
36.29283489096573,15.42056074766355,47.97507788161994,0.0,17097318400,12227141632,4870176768,71.51496711905418,2815954944.0,25165824000,2896232448,22269591552,11.5,498730004480,414855938048,83874066432,83.18247033894599,61695905280,59278601216,0,0.0,7648.044577196965,2148.8811076997567,34.602916333788606,34.00286576152638,0.0,0.0,0.0,0.0,5.313054986268975,5.0266325070207625,5.132781104103295,4353.0,289.0,283.0,yüksek uyarı,normal
48.53168469860896,22.102009273570324,28.284389489953632,0.0,17097318400,12249886720,4847431680,71.64800019165578,2818334720.0,25165824000,2896232448,22269591552,11.5,498730004480,414856331264,83873673216,83.18254918240767,61697966592,59287620608,0,0.0,8107.521647082797,3231.808628929039,33.900090513241665,34.00009078024238,0.0,0.0,0.0,0.0,6.301007674905776,5.417162049361356,5.267867342836795,4375.0,288.0,283.0,yüksek uyarı,normal
52.3219814241486,21.20743034055728,25.54179566563468,0.0,17097318400,12253315072,4844003328,71.6680521782878,2808619008.0,25165824000,2896232448,22269591552,11.5,498730004480,414857613312,83872391168,83.18280624494422,61699969536,59300310016,0,0.0,5683.27469034413,3216.061679625689,32.98012287994026,32.68030358103172,0.0,0.0,0.0,0.0,2.839225416450732,4.57360220930831,4.976782519104038,4369.0,288.0,283.0,yüksek uyarı,normal
44.89164086687307,19.5046439628483,34.6749226006192,0.0,17097318400,12241817600,4855500800,71.60080495430208,2819858432.0,25165824000,2896232448,22269591552,11.5,498730004480,414857613312,83872391168,83.18280624494422,61700182528,59308014592,0,0.0,7208.469687376441,5422.327641592683,42.00098870327408,41.80098399516324,0.0,0.0,0.0,0.0,2.902215090114199,4.21160609256236,4.818651320261346,4374.0,288.0,283.0,normal,normal
34.633385335413415,16.068642745709827,49.141965678627145,0.0,17097318400,12266344448,4830973952,71.74425931027874,2822373376.0,25165824000,2896232448,22269591552,11.5,498730004480,414857678848,83872325632,83.18281938552117,61701704704,59316440064,0,0.0,5855.222443047669,3952.160882868952,37.23405548003582,37.34553468805988,0.0,0.0,0.0,0.0,4.261820150108316,4.47984165277198,4.881102469587589,4379.0,288.0,283.0,yüksek uyarı,normal
42.63565891472868,25.42635658914729,31.162790697674417,0.0,17097318400,12505571328,4591747072,73.1434663344633,2815234048.0,25165824000,2895708160,22270115840,11.5,498730004480,414857879552,83872124928,83.18285962853807,61713089536,59364654080,0,0.0,17024.30159317164,14346.377267089489,64.4446801907959,61.470310335836096,0.0,0.0,0.0,0.0,4.229889293006218,4.485322311645287,4.860328446588985,4577.0,291.0,286.0,yüksek uyarı,normal
50.61919504643963,23.8390092879257,24.61300309597524,0.0,17097318400,12248043520,4849274880,71.63721955368159,2819182592.0,25165824000,2895499264,22270324736,11.5,498730004480,414857875456,83872129024,83.182858807252,61718841856,59375352832,0,0.0,6436.2017045176335,4435.910678528185,39.5116745144688,38.51137895714047,0.0,0.0,0.0,0.0,7.337345377507756,5.322391428249342,5.133133403378712,4553.0,291.0,285.0,yüksek uyarı,yüksek uyarı
49.22600619195047,21.51702786377709,28.328173374613,0.0,17097318400,12294897664,4802420736,71.91126337098571,2815950848.0,25165824000,2895499264,22270324736,11.5,498730004480,414857875456,83872129024,83.182858807252,61719874048,59384671232,0,0.0,7951.825821818569,5369.942128389851,37.29543093675594,37.49540643775731,0.0,0.0,0.0,0.0,3.386598609943813,4.57825806727239,4.881995922225065,4449.0,290.0,284.0,yüksek uyarı,normal
38.44961240310077,19.069767441860463,41.70542635658915,0.0,17097318400,12287627264,4809691136,71.86873974342082,2816770048.0,25165824000,2895499264,22270324736,11.5,498730004480,414857875456,83872129024,83.182858807252,61722860032,59397188608,0,0.0,9397.22455381758,5207.302779657103,40.299247613047065,40.299247613047065,0.0,0.0,0.0,0.0,3.297248275946484,4.335549022693703,4.7764779341944,4394.0,289.0,283.0,normal,normal
